#Supplementary Data 2. All alternative splicing events for significantly differentially spliced genes between morphs of Pristionchus pacificus.																				  
Gene ID	Splice type	Chromosome	Strand	Exon start	Exon end	Upstream exon start	Upstream exon end	Downstream exon start	Downstream exon end	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference  
UMM-S245-3.43-mRNA-1	SE	ChrII	-	14632440	14632669	14631551	14631624	14635489	14635552	"2,5,4,6"	"21,21,32,28"	"4,1,5,3"	"21,33,31,30"	307	78	5.60E-05	0.001384972	"0.024,0.057,0.031,0.052"	"0.046,0.008,0.039,0.025"	0.012
UMM-S245-3.43-mRNA-1	SE	ChrII	-	14628818	14628899	14628435	14628519	14629970	14630090	"4,6,0,1"	"5,4,3,4"	"0,1,4,1"	"7,5,1,4"	159	78	0.016975927	0.1996852	"0.282,0.424,0.0,0.109"	"0.0,0.089,0.662,0.109"	-0.011
UMM-S245-7.34-mRNA-1	A3SS	ChrII	-	14172403	14172614	14172403	14172468	14172664	14172774	"41,39,43,43"	"0,1,2,0"	"37,44,35,45"	"2,1,6,2"	224	78	1.52E-75	2.96E-72	"1.0,0.931,0.882,1.0"	"0.866,0.939,0.67,0.887"	0.113
UMM-S245-7.34-mRNA-1	SE	ChrII	-	14172533	14172573	14172407	14172468	14172664	14172774	"73,60,66,60"	"0,1,2,0"	"76,62,75,58"	"2,1,6,2"	118	78	3.17E-46	1.28E-43	"1.0,0.975,0.956,1.0"	"0.962,0.976,0.892,0.95"	0.038
UMM-S245-7.34-mRNA-1	A5SS	ChrII	-	14172533	14172762	14172664	14172762	14172403	14172468	"189,183,159,165"	"0,1,2,0"	"177,198,205,182"	"2,1,6,2"	209	78	2.61E-28	5.45E-26	"1.0,0.986,0.967,1.0"	"0.971,0.987,0.927,0.971"	0.024
UMM-S245-7.34-mRNA-1	A3SS	ChrII	-	14172407	14172619	14172407	14172468	14172664	14172774	"230,209,223,222"	"0,1,2,0"	"213,214,216,206"	"2,1,6,2"	229	78	1.17E-27	2.63E-25	"1.0,0.986,0.974,1.0"	"0.973,0.986,0.925,0.972"	0.026
UMM-S245-7.34-mRNA-1	SE	ChrII	-	14172533	14172614	14172407	14172468	14172664	14172774	"163,150,144,149"	"0,1,2,0"	"155,171,165,147"	"2,1,6,2"	159	78	1.27E-23	1.72E-21	"1.0,0.987,0.972,1.0"	"0.974,0.988,0.931,0.973"	0.023
UMM-S245-7.34-mRNA-1	A3SS	ChrII	-	14171058	14171202	14171058	14171187	14171279	14171387	"3,3,2,3"	"43,49,40,40"	"0,0,0,2"	"33,43,33,40"	93	78	4.33E-05	0.001488632	"0.055,0.049,0.04,0.059"	"0.0,0.0,0.0,0.04"	0.041
UMM-S245-7.34-mRNA-1	RI	ChrII	-	14172533	14172762	14172533	14172619	14172664	14172762	"8,16,5,4"	"172,154,173,170"	"4,2,10,7"	"159,145,155,134"	123	78	0.002380541	0.020290815	"0.029,0.062,0.018,0.015"	"0.016,0.009,0.039,0.032"	0.007
UMM-S245-9.31-mRNA-1	A3SS	ChrII	+	14054790	14055012	14054812	14055012	14054666	14054723	"0,3,3,1"	"33,34,27,19"	"6,4,2,4"	"36,34,40,43"	100	78	4.53E-07	2.23E-05	"0.0,0.064,0.08,0.039"	"0.115,0.084,0.038,0.068"	-0.031
UMM-S245-9.31-mRNA-1	SE	ChrII	+	14053732	14053783	14053536	14053620	14053937	14053988	"22,27,30,24"	"13,12,11,8"	"37,34,42,40"	"4,11,10,6"	129	78	0.0017522	0.028707246	"0.506,0.576,0.623,0.645"	"0.848,0.651,0.717,0.801"	-0.167
UMM-S245-9.31-mRNA-1	A5SS	ChrII	+	14058212	14058309	14058212	14058288	14058364	14058443	"0,0,0,0"	"3,3,3,1"	"1,2,1,1"	"5,4,6,6"	99	78	0.009032418	0.103690139	"0.0,0.0,0.0,0.0"	"0.136,0.283,0.116,0.116"	-0.163
UMM-S250-10.47-mRNA-1	SE	ChrX	-	2542281	2542436	2541592	2541701	2542970	2543017	"6,16,11,14"	"6,15,12,15"	"21,17,22,11"	"8,4,10,6"	233	78	2.58E-64	1.52E-61	"0.251,0.263,0.235,0.238"	"0.468,0.587,0.424,0.38"	-0.218
UMM-S250-10.47-mRNA-1	SE	ChrX	-	2545610	2545829	2545299	2545430	2546319	2546471	"2,2,6,2"	"4,0,0,1"	"2,1,2,1"	"2,1,3,1"	297	78	2.01E-14	1.48E-12	"0.116,1.0,1.0,0.344"	"0.208,0.208,0.149,0.208"	0.422
UMM-S250-10.47-mRNA-1	A5SS	ChrX	-	2542281	2542436	2542285	2542436	2541592	2541701	"4,12,5,10"	"1,3,4,0"	"13,14,15,9"	"2,2,0,3"	82	78	2.83E-06	9.27E-05	"0.792,0.792,0.543,1.0"	"0.861,0.869,1.0,0.741"	-0.086
UMM-S250-10.47-mRNA-1	A5SS	ChrX	-	2550094	2550554	2550376	2550554	2549074	2549140	"20,19,19,13"	"12,13,10,9"	"27,24,20,11"	"1,5,5,10"	360	78	0.00113928	0.017560697	"0.265,0.241,0.292,0.238"	"0.854,0.51,0.464,0.192"	-0.246
UMM-S250-10.47-mRNA-1	A5SS	ChrX	-	2545266	2545430	2545299	2545430	2545027	2545106	"2,6,10,12"	"0,0,2,1"	"11,8,6,2"	"0,1,0,0"	111	78	0.013252338	0.141021327	"1.0,1.0,0.778,0.894"	"1.0,0.849,1.0,1.0"	-0.044
UMM-S250-10.47-mRNA-1	SE	ChrX	-	2542297	2542436	2541592	2541701	2542970	2543017	"2,4,5,3"	"6,15,12,15"	"8,3,6,1"	"8,4,10,6"	217	78	0.029409012	0.310447235	"0.107,0.087,0.13,0.067"	"0.264,0.212,0.177,0.057"	-0.08
UMM-S250-10.47-mRNA-1	SE	ChrX	-	2542285	2542436	2541592	2541701	2542970	2543017	"3,7,10,4"	"6,15,12,15"	"10,5,7,5"	"8,4,10,6"	229	78	0.033917067	0.348466773	"0.146,0.137,0.221,0.083"	"0.299,0.299,0.193,0.221"	-0.106
UMM-S250-18.21-mRNA-1	SE	ChrX	+	1789009	1789186	1788367	1788490	1789347	1789462	"15,28,39,35"	"0,0,1,0"	"43,38,28,20"	"1,2,3,2"	255	78	0.000279492	0.005600334	"1.0,1.0,0.923,1.0"	"0.929,0.853,0.741,0.754"	0.161
UMM-S250-18.21-mRNA-1	A5SS	ChrX	+	1797355	1797490	1797355	1797409	1797543	1797673	"6,10,10,12"	"38,40,73,62"	"20,11,16,9"	"68,55,39,72"	159	78	0.000656883	0.01072778	"0.072,0.109,0.063,0.087"	"0.126,0.089,0.168,0.058"	-0.028
UMM-S250-18.21-mRNA-1	SE	ChrX	+	1788367	1788490	1787909	1787960	1789347	1789462	"18,20,30,19"	"1,1,3,1"	"31,31,29,20"	"2,2,0,0"	201	78	0.021417957	0.240530061	"0.875,0.886,0.795,0.881"	"0.857,0.857,1.0,1.0"	-0.069
UMM-S250-7.33-mRNA-5	A3SS	ChrX	-	2871364	2871549	2871364	2871445	2872473	2872566	"21,31,40,34"	"27,39,40,32"	"15,14,24,30"	"47,60,49,29"	182	78	5.55E-85	1.85E-81	"0.25,0.254,0.3,0.313"	"0.12,0.091,0.173,0.307"	0.106
UMM-S250-7.33-mRNA-5	SE	ChrX	-	2871468	2871549	2871364	2871445	2872473	2872566	"18,30,39,32"	"27,39,40,32"	"15,13,22,28"	"47,60,49,29"	159	78	3.42E-19	3.61E-17	"0.246,0.274,0.324,0.329"	"0.135,0.096,0.18,0.321"	0.11
UMM-S250-7.33-mRNA-5	SE	ChrX	-	2871468	2871846	2871364	2871445	2872473	2872566	"14,17,15,12"	"27,39,40,32"	"4,14,10,6"	"47,60,49,29"	456	78	3.72E-07	1.39E-05	"0.081,0.069,0.06,0.06"	"0.014,0.038,0.034,0.034"	0.038
UMM-S250-7.33-mRNA-5	RI	ChrX	-	2875032	2875233	2875032	2875044	2875146	2875233	"8,8,12,9"	"0,3,3,14"	"11,7,7,2"	"4,1,5,8"	180	78	0.000754645	0.007389031	"1.0,0.536,0.634,0.218"	"0.544,0.752,0.378,0.098"	0.154
UMM-S259-11.7-mRNA-1	RI	ChrI	+	9693760	9693996	9693760	9693840	9693893	9693996	"9,15,18,12"	"0,0,0,1"	"18,7,15,11"	"1,2,1,0"	131	78	9.76E-05	0.001193576	"1.0,1.0,1.0,0.877"	"0.915,0.676,0.899,1.0"	0.097
UMM-S259-11.7-mRNA-1	A5SS	ChrI	+	9693760	9693840	9693760	9693821	9693893	9693996	"22,23,3,19"	"710,626,588,542"	"14,13,16,11"	"572,628,521,517"	97	78	0.001300133	0.019842072	"0.024,0.029,0.004,0.027"	"0.019,0.016,0.024,0.017"	0.002
UMM-S259-11.7-mRNA-1	RI	ChrI	+	9693760	9693996	9693760	9693821	9693893	9693996	"31,38,21,30"	"710,626,588,542"	"31,18,30,22"	"572,628,521,517"	150	78	0.01120858	0.073421384	"0.022,0.031,0.018,0.028"	"0.027,0.015,0.029,0.022"	0.001
UMM-S259-14.58-mRNA-1	SE	ChrI	+	9938179	9938284	9938004	9938094	9938388	9938496	"19,26,21,26"	"2,1,3,8"	"47,49,45,40"	"3,5,2,2"	183	78	0.000404054	0.007775797	"0.802,0.917,0.749,0.581"	"0.87,0.807,0.906,0.895"	-0.107
UMM-S259-14.58-mRNA-1	SE	ChrI	+	9939073	9939199	9938673	9938784	9939241	9939321	"28,35,36,28"	"3,1,1,2"	"53,39,63,53"	"6,0,2,2"	204	78	0.001492319	0.024868467	"0.781,0.93,0.932,0.843"	"0.772,1.0,0.923,0.91"	-0.03
UMM-S259-14.74-mRNA-1	A3SS	ChrI	-	10019252	10019472	10019252	10019342	10019614	10019677	"5,8,12,6"	"2,6,7,3"	"8,7,6,9"	"7,11,6,8"	208	78	2.48E-16	2.88E-14	"0.484,0.333,0.391,0.429"	"0.3,0.193,0.273,0.297"	0.144
UMM-S259-14.74-mRNA-1	SE	ChrI	-	10019252	10019342	10019107	10019167	10019614	10019677	"3,7,9,3"	"36,19,33,20"	"6,12,6,9"	"29,32,17,28"	168	78	6.87E-14	4.94E-12	"0.037,0.146,0.112,0.065"	"0.088,0.148,0.141,0.13"	-0.037
UMM-S259-14.74-mRNA-1	SE	ChrI	-	10019225	10019342	10019107	10019167	10019614	10019677	"4,10,10,4"	"36,19,33,20"	"7,14,7,9"	"29,32,17,28"	195	78	1.36E-08	6.17E-07	"0.043,0.174,0.108,0.074"	"0.088,0.149,0.141,0.114"	-0.023
UMM-S259-14.74-mRNA-1	SE	ChrI	-	10019220	10019342	10019107	10019167	10019614	10019677	"4,10,11,4"	"36,19,33,20"	"7,14,7,10"	"29,32,17,28"	200	78	2.23E-08	9.94E-07	"0.042,0.17,0.115,0.072"	"0.086,0.146,0.138,0.122"	-0.023
UMM-S259-14.74-mRNA-1	RI	ChrI	-	10020027	10020243	10020027	10020127	10020182	10020243	"7,9,3,4"	"129,158,145,130"	"11,12,5,11"	"143,139,138,135"	133	78	1.64E-07	3.72E-06	"0.031,0.032,0.012,0.018"	"0.043,0.048,0.021,0.046"	-0.016
UMM-S259-14.74-mRNA-1	A3SS	ChrI	-	10019252	10019478	10019252	10019342	10019614	10019677	"62,74,67,61"	"2,6,7,3"	"64,56,46,67"	"7,11,6,8"	214	78	0.000689909	0.015797465	"0.919,0.818,0.777,0.881"	"0.769,0.65,0.736,0.753"	0.122
UMM-S259-14.74-mRNA-1	SE	ChrI	-	10019436	10019478	10019225	10019342	10019614	10019677	"70,83,65,76"	"2,6,7,3"	"66,64,68,79"	"7,11,6,8"	120	78	0.025184446	0.272107241	"0.958,0.9,0.858,0.943"	"0.86,0.791,0.88,0.865"	0.066
UMM-S259-14.74-mRNA-1	RI	ChrI	-	10020864	10021067	10020864	10020930	10020978	10021067	"2,4,2,3"	"139,171,164,145"	"6,2,2,11"	"160,170,159,168"	126	78	0.028962329	0.155620482	"0.009,0.014,0.007,0.013"	"0.023,0.007,0.008,0.039"	-0.009
UMM-S273-2.25-mRNA-1	A5SS	ChrII	-	22033991	22034223	22034164	22034223	22033800	22033881	"5,3,9,4"	"2,0,2,1"	"2,0,2,1"	"3,7,2,2"	251	78	3.04E-130	2.51E-126	"0.437,1.0,0.583,0.554"	"0.172,0.0,0.237,0.134"	0.508
UMM-S273-2.25-mRNA-1	A5SS	ChrII	-	22072770	22072874	22072791	22072874	22071931	22072012	"6,8,3,6"	"9,4,7,8"	"3,1,3,2"	"7,12,4,4"	99	78	4.38E-33	1.22E-30	"0.344,0.612,0.252,0.371"	"0.252,0.062,0.371,0.283"	0.153
UMM-S273-2.25-mRNA-1	A5SS	ChrII	-	22033954	22034063	22033991	22034063	22033800	22033881	"68,67,74,75"	"5,3,8,4"	"60,66,58,73"	"2,0,2,1"	115	78	1.67E-28	3.56E-26	"0.902,0.938,0.863,0.927"	"0.953,1.0,0.952,0.98"	-0.064
UMM-S273-2.25-mRNA-1	A3SS	ChrII	-	22044715	22044833	22044715	22044826	22044979	22045072	"3,7,4,1"	"20,32,18,28"	"1,4,3,0"	"36,29,27,28"	85	78	2.63E-28	6.08E-26	"0.121,0.167,0.169,0.032"	"0.025,0.112,0.093,0.0"	0.065
UMM-S273-2.25-mRNA-1	SE	ChrII	-	22033991	22034063	22033800	22033881	22034164	22034223	"28,37,54,42"	"2,0,2,1"	"30,26,29,37"	"3,7,2,2"	150	78	9.61E-10	5.01E-08	"0.879,1.0,0.934,0.956"	"0.839,0.659,0.883,0.906"	0.12
UMM-S273-2.25-mRNA-1	SE	ChrII	-	22033954	22034063	22033800	22033881	22034164	22034223	"89,98,120,113"	"2,0,2,1"	"88,92,84,109"	"3,7,2,2"	187	78	1.10E-08	5.01E-07	"0.949,1.0,0.962,0.979"	"0.924,0.846,0.946,0.958"	0.054
UMM-S273-2.25-mRNA-1	RI	ChrII	-	22056795	22056987	22056795	22056876	22056929	22056987	"0,0,1,2"	"21,27,26,21"	"3,2,2,2"	"19,20,17,23"	131	78	4.94E-05	0.000688212	"0.0,0.0,0.022,0.054"	"0.086,0.056,0.065,0.049"	-0.045
UMM-S273-2.25-mRNA-1	A5SS	ChrII	-	22031946	22032037	22031959	22032037	22031819	22031889	"6,5,8,7"	"61,59,51,51"	"2,7,1,4"	"34,33,44,49"	91	78	0.005276049	0.066759655	"0.078,0.068,0.119,0.105"	"0.048,0.154,0.019,0.065"	0.021
UMM-S273-2.29-mRNA-1	SE	ChrII	-	22161205	22161294	22151540	22151599	22161559	22161648	"82,84,74,72"	"34,31,27,32"	"29,33,27,29"	"38,41,15,8"	167	78	4.43E-06	0.000138204	"0.53,0.559,0.561,0.512"	"0.263,0.273,0.457,0.629"	0.135
UMM-S273-5.0-mRNA-1	A3SS	ChrII	+	22383310	22383423	22383334	22383423	22382607	22382668	"4,5,5,8"	"17,27,31,22"	"2,2,2,3"	"23,20,17,11"	102	78	1.42E-10	1.04E-08	"0.152,0.124,0.11,0.218"	"0.062,0.071,0.083,0.173"	0.054
UMM-S273-5.0-mRNA-1	A3SS	ChrII	+	22383182	22383423	22383334	22383423	22382607	22382668	"11,18,15,17"	"17,27,31,22"	"4,4,8,4"	"23,20,17,11"	230	78	6.89E-06	0.000293042	"0.18,0.184,0.141,0.208"	"0.056,0.064,0.138,0.11"	0.086
UMM-S273-5.0-mRNA-1	A3SS	ChrII	+	22383182	22383423	22383336	22383423	22382607	22382668	"11,18,15,17"	"3,1,3,1"	"4,5,8,4"	"2,1,2,5"	232	78	0.002066129	0.041599955	"0.552,0.858,0.627,0.851"	"0.402,0.627,0.574,0.212"	0.268
UMM-S273-5.0-mRNA-1	A3SS	ChrII	+	22383320	22383423	22383334	22383423	22382607	22382668	"4,6,5,8"	"17,27,31,22"	"1,2,2,2"	"23,20,17,11"	92	78	0.00263463	0.051495238	"0.166,0.159,0.12,0.236"	"0.036,0.078,0.091,0.134"	0.086
UMM-S273-5.0-mRNA-1	A3SS	ChrII	+	22383322	22383423	22383334	22383423	22382607	22382668	"4,6,5,8"	"17,27,31,22"	"1,2,2,2"	"23,20,17,11"	90	78	0.002666252	0.05202639	"0.169,0.161,0.123,0.24"	"0.036,0.08,0.093,0.136"	0.087
UMM-S273-5.0-mRNA-1	A3SS	ChrII	+	22383320	22383423	22383336	22383423	22382607	22382668	"4,6,5,8"	"3,1,3,1"	"1,3,2,2"	"2,1,2,5"	94	78	0.015351804	0.224341534	"0.525,0.833,0.58,0.869"	"0.293,0.713,0.453,0.249"	0.275
UMM-S273-5.0-mRNA-1	A3SS	ChrII	+	22383322	22383423	22383336	22383423	22382607	22382668	"4,6,5,8"	"3,1,3,1"	"1,3,2,2"	"2,1,2,5"	92	78	0.015656464	0.227656078	"0.531,0.836,0.586,0.872"	"0.298,0.718,0.459,0.253"	0.274
UMM-S273-5.0-mRNA-1	A3SS	ChrII	+	22383310	22383423	22383336	22383423	22382607	22382668	"4,5,5,8"	"3,1,3,1"	"2,3,2,3"	"2,1,2,5"	104	78	0.038504943	0.456363548	"0.5,0.789,0.556,0.857"	"0.429,0.692,0.429,0.31"	0.21
UMM-S273-6.39-mRNA-1	SE	ChrII	+	22480699	22480960	22479527	22479545	22481186	22481275	"7,3,6,5"	"52,65,69,62"	"2,5,2,3"	"47,51,51,38"	339	78	4.37E-05	0.00112233	"0.03,0.011,0.02,0.018"	"0.01,0.022,0.009,0.018"	0.005
UMM-S273-6.39-mRNA-1	A5SS	ChrII	+	22486054	22486261	22486054	22486090	22486324	22486447	"6,17,22,14"	"2,2,3,3"	"5,10,11,5"	"0,1,2,0"	249	78	8.31E-05	0.001627711	"0.484,0.727,0.697,0.594"	"1.0,0.758,0.633,1.0"	-0.222
UMM-S273-6.39-mRNA-1	SE	ChrII	+	22486054	22486261	22485770	22485812	22486324	22486447	"1,15,17,8"	"55,61,74,62"	"2,6,11,4"	"46,53,42,39"	285	78	0.006246213	0.088555871	"0.005,0.063,0.059,0.034"	"0.012,0.03,0.067,0.027"	0.006
UMM-S273-6.39-mRNA-1	SE	ChrII	+	22485770	22485812	22485547	22485642	22486324	22486447	"91,123,130,127"	"4,8,5,5"	"93,80,86,62"	"9,8,4,3"	120	78	0.006440297	0.090705666	"0.937,0.909,0.944,0.943"	"0.87,0.867,0.933,0.931"	0.033
UMM-S273-6.39-mRNA-1	SE	ChrII	+	22486054	22486090	22485770	22485812	22486324	22486447	"2,3,5,4"	"55,61,74,62"	"1,2,3,1"	"46,53,42,39"	114	78	0.01521393	0.183443817	"0.024,0.033,0.044,0.042"	"0.015,0.025,0.047,0.017"	0.01
UMM-S278-2.26-mRNA-1	A5SS	ChrI	+	8208694	8208760	8208694	8208748	8208827	8208910	"1,4,2,2"	"26,25,39,37"	"2,0,1,1"	"33,25,19,16"	90	78	1.08E-19	1.32E-17	"0.032,0.122,0.043,0.045"	"0.05,0.0,0.044,0.051"	0.024
UMM-S278-2.26-mRNA-1	A5SS	ChrI	+	8207933	8208321	8207933	8208015	8208457	8208495	"65,87,62,70"	"3,3,4,6"	"65,65,86,74"	"6,9,9,8"	384	78	0.00322067	0.04367271	"0.815,0.855,0.759,0.703"	"0.688,0.595,0.66,0.653"	0.134
UMM-S283-0.6-mRNA-1	SE	ChrIV	+	15725366	15725503	15725082	15725205	15725642	15725743	"127,170,176,162"	"40,34,39,30"	"111,132,108,94"	"42,38,38,30"	215	78	2.11E-13	1.46E-11	"0.535,0.645,0.621,0.662"	"0.489,0.558,0.508,0.532"	0.094
UMM-S283-0.6-mRNA-1	SE	ChrIV	+	15725366	15725507	15725082	15725205	15725642	15725743	"91,125,119,115"	"40,34,39,30"	"77,97,75,63"	"42,38,38,30"	219	78	5.00E-10	2.68E-08	"0.448,0.567,0.521,0.577"	"0.395,0.476,0.413,0.428"	0.1
UMM-S283-1.34-mRNA-1	SE	ChrIV	+	15809415	15809479	15809313	15809369	15809519	15809572	"22,22,8,8"	"2,0,0,3"	"22,28,20,31"	"0,0,0,2"	142	78	0.000678619	0.012478592	"0.858,1.0,1.0,0.594"	"1.0,1.0,1.0,0.895"	-0.111
UMM-S283-11.45-mRNA-1	RI	ChrIV	-	16741325	16741557	16741325	16741452	16741502	16741557	"12,10,10,11"	"26,23,16,15"	"3,3,10,12"	"22,22,25,27"	128	78	6.27E-31	1.03E-28	"0.22,0.209,0.276,0.309"	"0.077,0.077,0.196,0.213"	0.113
UMM-S283-11.45-mRNA-1	SE	ChrIV	-	16741224	16741289	16741066	16741178	16741331	16741452	"53,44,47,45"	"1,2,2,1"	"54,45,41,45"	"6,5,4,4"	143	78	0.001311914	0.022243341	"0.967,0.923,0.928,0.961"	"0.831,0.831,0.848,0.86"	0.102
UMM-S283-11.45-mRNA-1	RI	ChrIV	-	16740499	16740671	16740499	16740595	16740634	16740671	"16,15,17,24"	"10,13,9,10"	"11,13,11,19"	"20,11,18,19"	117	78	0.003508161	0.028420988	"0.516,0.435,0.557,0.615"	"0.268,0.441,0.289,0.4"	0.181
UMM-S283-3.33-mRNA-1	A3SS	ChrIV	+	16001796	16001964	16001839	16001964	16001460	16001628	"114,115,116,139"	"21,27,24,33"	"124,129,128,147"	"18,14,17,13"	121	78	9.46E-72	1.58E-68	"0.778,0.733,0.757,0.731"	"0.816,0.856,0.829,0.879"	-0.095
UMM-S283-3.33-mRNA-1	RI	ChrIV	+	16003990	16004223	16003990	16004103	16004174	16004223	"14,3,10,11"	"179,204,209,229"	"8,4,7,7"	"185,186,182,216"	149	78	2.37E-11	8.82E-10	"0.039,0.008,0.024,0.025"	"0.022,0.011,0.02,0.017"	0.006
UMM-S283-3.33-mRNA-1	RI	ChrIV	+	16003598	16003797	16003598	16003676	16003722	16003797	"41,48,49,53"	"130,148,146,163"	"34,45,64,50"	"150,149,178,186"	124	78	1.21E-05	0.00019983	"0.166,0.169,0.174,0.17"	"0.125,0.16,0.184,0.145"	0.016
UMM-S283-3.33-mRNA-1	RI	ChrIV	+	16003863	16004103	16003863	16003939	16003990	16004103	"80,115,126,149"	"5,7,4,9"	"115,101,127,130"	"5,3,3,5"	129	78	0.001061389	0.010049633	"0.906,0.909,0.95,0.909"	"0.933,0.953,0.962,0.94"	-0.029
UMM-S283-3.33-mRNA-1	RI	ChrIV	+	15999952	16000176	15999952	16000044	16000106	16000176	"5,4,7,6"	"183,221,194,220"	"10,7,9,13"	"177,169,191,183"	140	78	0.005144461	0.039047913	"0.015,0.01,0.02,0.015"	"0.031,0.023,0.026,0.038"	-0.014
UMM-S283-3.33-mRNA-1	RI	ChrIV	+	16003440	16003676	16003440	16003533	16003595	16003676	"29,25,38,35"	"107,98,109,120"	"25,21,18,37"	"97,118,106,146"	140	78	0.037202097	0.188864905	"0.131,0.124,0.163,0.14"	"0.126,0.09,0.086,0.124"	0.033
UMM-S283-3.33-mRNA-1	A3SS	ChrIV	+	16003984	16004103	16003990	16004103	16003863	16003939	"208,234,251,293"	"5,7,4,9"	"235,225,266,244"	"5,3,3,5"	84	78	0.042567974	0.489636344	"0.975,0.969,0.983,0.968"	"0.978,0.986,0.988,0.978"	-0.009
UMM-S283-5.70-mRNA-1	A3SS	ChrIV	+	16209257	16209431	16209266	16209431	16209158	16209209	"0,1,0,1"	"0,0,2,1"	"1,1,2,1"	"0,1,0,0"	87	78	9.28E-63	1.14E-59	"NA,1.0,0.0,0.473"	"1.0,0.473,1.0,1.0"	-0.377
UMM-S283-5.70-mRNA-1	A3SS	ChrIV	+	16209266	16209431	16209284	16209431	16209158	16209209	"6,11,8,8"	"71,74,71,54"	"5,6,5,6"	"88,71,72,95"	96	78	7.22E-09	4.40E-07	"0.064,0.108,0.084,0.107"	"0.044,0.064,0.053,0.049"	0.038
UMM-S283-5.70-mRNA-1	A5SS	ChrIV	+	16208487	16208659	16208487	16208627	16208758	16208878	"12,12,16,16"	"6,7,4,4"	"25,12,14,24"	"1,2,2,1"	110	78	5.83E-05	0.001384142	"0.586,0.549,0.739,0.739"	"0.947,0.81,0.832,0.945"	-0.23
UMM-S283-5.70-mRNA-1	RI	ChrIV	+	16209679	16209919	16209679	16209816	16209866	16209919	"4,6,8,6"	"146,125,122,126"	"7,12,11,9"	"122,133,131,138"	128	78	0.000137532	0.001622936	"0.016,0.028,0.038,0.028"	"0.034,0.052,0.049,0.038"	-0.016
UMM-S283-5.70-mRNA-1	A5SS	ChrIV	+	16208571	16208689	16208571	16208627	16208758	16208878	"213,206,220,224"	"6,7,4,4"	"246,241,281,258"	"1,2,2,1"	140	78	0.000275823	0.004893206	"0.952,0.943,0.968,0.969"	"0.993,0.985,0.987,0.993"	-0.031
UMM-S283-9.27-mRNA-1	A3SS	ChrIV	+	16547626	16547805	16547696	16547805	16547453	16547581	"13,21,18,20"	"2,2,4,1"	"15,14,8,20"	"0,0,2,0"	148	78	8.91E-51	6.95E-48	"0.774,0.847,0.703,0.913"	"1.0,1.0,0.678,1.0"	-0.11
UMM-S283-9.27-mRNA-1	RI	ChrIV	+	16546477	16546651	16546477	16546489	16546540	16546651	"3,2,1,0"	"6,6,0,3"	"2,2,4,0"	"0,4,2,0"	129	78	1.71E-14	8.72E-13	"0.232,0.168,1.0,0.0"	"1.0,0.232,0.547,NA"	-0.243
UMM-S283-9.27-mRNA-1	A3SS	ChrIV	+	16547648	16547805	16547696	16547805	16547453	16547581	"2,3,6,5"	"2,2,4,1"	"3,3,3,4"	"0,0,2,0"	126	78	3.55E-07	1.78E-05	"0.382,0.481,0.481,0.756"	"1.0,1.0,0.481,1.0"	-0.345
UMM-S283-9.27-mRNA-1	A3SS	ChrIV	+	16547669	16547805	16547696	16547805	16547453	16547581	"1,0,2,3"	"2,2,4,1"	"1,0,1,1"	"0,0,2,0"	105	78	1.26E-05	0.000506021	"0.271,0.0,0.271,0.69"	"1.0,NA,0.271,1.0"	-0.449
UMM-S283-9.27-mRNA-1	A3SS	ChrIV	+	16546701	16546935	16546824	16546935	16546540	16546651	"5,0,4,2"	"0,1,0,0"	"0,0,0,0"	"0,0,1,0"	201	78	2.23E-05	0.00083736	"1.0,0.0,1.0,1.0"	"NA,NA,0.0,NA"	0.75
UMM-S283-9.27-mRNA-1	RI	ChrIV	+	16546701	16546935	16546701	16546783	16546824	16546935	"4,0,4,2"	"6,7,10,7"	"0,0,0,0"	"4,7,6,4"	119	78	2.75E-05	0.000414325	"0.304,0.0,0.208,0.158"	"0.0,0.0,0.0,0.0"	0.168
UMM-S2838-0.38-mRNA-1	A3SS	ChrIV	-	15593639	15593765	15593639	15593756	15593810	15593896	"22,33,26,20"	"4,10,7,11"	"27,29,32,43"	"18,17,17,15"	87	78	3.87E-26	8.16E-24	"0.831,0.747,0.769,0.62"	"0.574,0.605,0.628,0.72"	0.11
UMM-S2838-14.32-mRNA-1	SE	ChrIV	-	14208931	14208991	14207856	14207961	14209030	14209111	"12,9,6,16"	"2,5,7,4"	"8,13,11,7"	"1,2,1,1"	138	78	0.002034438	0.032811013	"0.772,0.504,0.326,0.693"	"0.819,0.786,0.861,0.798"	-0.242
UMM-S2838-30.44-mRNA-1	A3SS	ChrIV	+	12546703	12546878	12546718	12546878	12546403	12546460	"13,14,20,19"	"3,8,4,4"	"18,23,15,17"	"10,9,8,11"	93	78	7.71E-25	1.48E-22	"0.784,0.595,0.807,0.799"	"0.602,0.682,0.611,0.564"	0.131
UMM-S2838-30.44-mRNA-1	A3SS	ChrIV	+	12546376	12546460	12546403	12546460	12546288	12546314	"7,5,7,8"	"192,184,244,173"	"11,14,14,7"	"242,266,230,216"	105	78	1.58E-15	1.78E-13	"0.026,0.02,0.021,0.033"	"0.033,0.038,0.043,0.024"	-0.01
